GAME_ID;GENRE;COMMENTARY TITLE;COMMENTARY;RATE;DATE;GENERAL OPINION ABOUT THE COMMENTARY
26;Action;Greatest Open World RPG Made;Presentation: An elegant menu system and a huge amount of story content to dig into.Graphics: Stunning environmental detail make exploring Skyrim all the more rewarding. Some character models and animations look unnatural.Sound: An incredible soundtrack and great sound design help make Skyrim feel like a real place.Gameplay: Though the up-close weapon combat is still a little awkward, customizing your character and conquering all Skyrim's challenges is consistently satisfying.Lasting Appeal: A game of staggering size and filled with content, so there's always a reason to return.The game is amazing and you will spend hours upon hours finding every mystery of Skyrim, the guys behind the Elder Scrolls series are the true masters of open world RPGs, so you can't go wrong when you buy one of their games.;10;14 November 2011;62 out of 72 found this helpful.
26;Action;A must try game, for any person;It's been the better part of a year since they first announced that 'Skyrim', the sequel to The Elder Scrolls 4: Oblivion, was in production. I was pretty darned hyped, because I absolutely loved Oblivion and thought it was a great game, despite some problems it had.But as the release date for Skyrim neared I grew a bit apprehensive... I've played enough games from Bethesda that I knew it was gonna be great, but I started to worry it wouldn't live up to the massive expectations I(and many others, it seems) had for the game. Everything I had seen, from trailers to game play snippets to early reviews from those lucky enough to try the early demos all fueled my expectations, and I know from experience that even if a game turns out to be pretty darned good you can end up somewhat disappointed if it's not the masterpiece you envisioned it would be.Well my friends, three and a half weeks after launch, and some 109+ hours of time spent playing it I can safely say my fears were unfounded. Skyrim is easily one of if not THE best games I've ever played, and I've played hundreds.I will note that it is not without fault.. like pretty much all massive sandbox games from Bethesda it does have some bugs and glitches, but so far in my experience they are few and far between, and nothing that has distracted me much from the immersiveness and incredible scope that the game has to offer. I debated whether to give it a '9' rather than a '10' because of the very minor issues that have arisen, but I finally decided that the problems with the game are so tiny compared to the positives, that I would be nitpicking if I deducted a whole point. But to be fair, if I could score it out of 100 I'd give it a very solid 98.Todd Howard may be a genius, but he has some serious work ahead of him if he plans on eclipsing his own high water mark with this work of art. I for one wish him the best of luck. .) In my 25 years of gaming I've found that it's easy for a well made video game to keep your interest level high enough to be more enjoyable in hour ten than it was in the first hour of playtime, but it's a very rare game indeed that is more fun and more engrossing in hour 100+ than it was in hour 50. Skyrim is that game.;10;5 December 2011;37 out of 43 found this helpful.
26;Action;Does this game ever end?;And I'm not talking about the quests, but the atmosphere, the feeling it gives, the sheer joy of being there. Skyrim takes what is great from both Morrowind and Oblivion, improving on it tremendously, becoming in itself a huge epic. Nevermind the bugs, the glitches. It is simply breathtaking. I must admit, I am what one would call a hardcore fan of the series, and very pretentious about my fantasies... This is a game in which the hero is a Hero in everything he does. As a player, you will never stop fulfilling prophecies. It is rewarding every step of the way, like no game before it. I have been playing Skyrim since November, finished it in December. Fan or not... I ask you... Why can't I stop (July the following year)? I have my own supposition. Maybe it's because this game never ceases to amaze me. It never ends. Just like the world.;10;5 July 2012;26 out of 30 found this helpful.
26;Action;the greatest game ever made;This game changed my life. I have probably played through it at least 15 times. I got this for my 8th birthday when it came out expecting nothing from it and here I am in 2019 after platinuming it twice on two different accounts and no game has yet topped it. I recommend this to anyone who is even alive;10;19 August 2019;14 out of 15 found this helpful.
26;Action;Accessible, huge, addictive, attractive and great value for money in terms of £ per hour!;"I'm not really into all that wizards and dwarfs nonsense" I told a friend when he talked about the new Elder Scrolls game, a series I had no interest in and even less knowledge of. The connection to the Fallout games though meant that I knew the basic gameplay would appeal to me since I like the idea of RPG but not the incredibly detailed stats packages that most come with – selecting equipment, taking notes and digging in menus I'm fine with, but too much detail I'm not. As a result I picked this game up, still not totally sure that I would like the loss of guns and dark comedy that I got with Fallout 3 and NV.Very quickly I was into the game because I love getting caught up in the exploration, getting quests, finding stuff, building up my character and so on, all to the point where I really didn't progress the story very much until I had already played about 100 hours. The amount of quests is ridiculous and most of them do actually give you something to do other than just travel somewhere and come back. There are quests like that (the Thieves Guild "job" quests get tedious before you complete them) but they are the minority. The actual story is probably too short (ironic complaint for a game that I put down after filling the last few months and eating well over 100 hours). I left it at the end of Act 1 and when I returned to it I was surprised by how quickly I moved through the remainder of it to the end. I was also a little bit disappointed that the story did seem to stand alone and that it was easy to lose the plot if I spend ages doing lots of side-quests which rarely seemed to connection. Fallout NV got the mix better in terms of the storyline as so many side quests supported the story. It still engaged me because the vast majority of the quests were really enjoyable and provided lots to do and experience, just that they did fragment the story a little for me.In terms of the gameplay, it is accessible to the majority, which means lots of fringe players will be upset. So, for example, I would have liked the dungeon puzzles to have been harder, but I know they were still OK so as to be fun for me but not frustratingly hateful for those that don't like puzzles! The levelling up system makes a lot of sense to be – if you keep doing something, you'll get better at it – works really well as an idea and in practice. I know it upsets "proper" RPG players who prefer limits on who you can be and lots more stats, but I felt it worked – I didn't pick who I was at the start, my character grew based on how I played – so my magic stayed weak because I never used it, unlike other games where you just assign points to a skill to make it better. The gameplay is varied but well balanced – so yes there is trading and making potions, but there is exploring, battles, talking to others, puzzle-solving etc – nobody seeking just one thing to be perfect will be happy, but again this is why the game is accessible and enjoyable to more players.Graphically the game is beautiful. The load screens when entering a new area are fine until you're doing lots of rapid travelling, but in the open world of Skyrim you can walk for hours and hours and hours without ever seeing a loadscreen. The world ranges from snowy mountains to open green pastures and it all looks great. I did miss the humour of Fallout with this and the rather worthy talk of gods and kings didn't always win me over, but it still worked. The voice work is good and I accepted things like "all guards have the same voice" because such compromises makes room for more detail in other more important ways.Overall Skyrim has good variation in gameplay and is engaging. The world is full of quests and experiences, with so much to do and explore that you will be playing this for days, not hours. Perhaps not for everyone and perhaps not as perfect as the hype suggests, but this is still a very good and very engaging and once you get into it, you'll be playing it for a good long time.;5;23 January 2012;23 out of 27 found this helpful.
26;Action;This is My favourite game ever and i LOVE the elder scrolls series;Skyrim has got to be the best game ever it has everything you could ever want in an Rpg it has OUTSTANDING! Graphics and is practically limitless and endless from fighting dragons to bar brawls this game has everything with a incredible amount of customisation you can do anything and go anywhere in its massive area comparing this to call of duty would be like Pluto to the sun with skyrim obviously being the sun skyrim is the masterpiece of the a new generation of games and will stay at the top for a very long time The great and famous game developers at Bethesda have delivered a masterpiece and I'm certain they will do it again and again I'm very pleased with this amazing game i take my hat off to you Bethesda you have done it once again.;10;6 January 2012;26 out of 33 found this helpful.
26;Action;The best game of the 21st century?;This game, really is one of the best games you'll ever play, a massive open end world, hundreds of quests, complete character customization, amazing story lines, you'll have trouble putting your pad down, I genuinely get excited every time I play this game, because of how massive the world is, every play through brings new adventures, new characters, new places, new stories and new rewards, you could play this game for months and find new things you previously never knew about, the graphics are out standing, immense game play, challenging boss fights, amusing dialogue, and a beautiful soundtrack really makes Skyrim stand out from all the rest, all I can really say is, if you're and RPG fan, and a fan of sandbox games, and want a game that's actually worth the price tag stuck to it, buy this you will not be disappointed! If i had to summarize it in a few words I would simply say, you need this game in your life!;9;13 January 2012;28 out of 37 found this helpful.
26;Action;Favorite game I've played. Ever.;I mean, how did they do this? I'm playing though for the 6th time now and with all of the mods there are it's interesting every time. I own about 300 video games and the only one I MIGHT like more is San Andreas. Only complaint I have is that because there are so many character combinations, your character doesn't have a voice. If you are looking for hours of fun-I've probably put 2000+ in-look no further.;10;27 March 2019;5 out of 5 found this helpful.
26;Action;Endless stories to be told;While there is a main quest, Skyrim is unique in the fashion that you create your character and choose how they live their life. You create your own narrative, backstory, morals, and skills. Once you play through the game once you can play through many times and yet, you will never have the same story told twice unless you choose it to be. Want to play as a ex convict that found their way in life, fell in love, started a family and got a job fighting dragons? Or would you rather play as a mercenary just in it for the money and loot? Or maybe somewhere in between? Skyrim is a breakthrough in gaming. While there are glitches, they add to the the enjoyment of the game and will make you laugh. If you have it on PC I recommend getting some of the goofy mods to have more fun. This game is a must play.;10;4 July 2020;7 out of 8 found this helpful.
26;Action;Yes its good, but mostly quantity over quality.;Huge amounts of content and freedom, but more quantity than quality at times. Other than the main quest, most things feel a bit bland, repetitive and uninspired.Most places feel a bit lifeless, like the taverns, which are nearly empty and where next to nothing happens. Compare that to the taverns in, say, The Witcher games, which are bustling with activity. The terrible interface is built around the limits of consoles and their controllers. Level design is linear & restricted due to console hardware limitations. There is after all only so much you can get out of the Xbox 360's 500mb of system RAM! Most characters are still so 2-dimensional and a lot of voice acting is not convincing. There is also the usual lack of voice actors (kill a villain, then talk to quest giver who has same voice and tone).If you liked Oblivion, or just about any other Bethesda open world game, you will like this too, but in many ways this game is not a big step up from Oblivion. That is, the devs are resting on their laurels. I hope 2015's The Witcher 3 will be better than Skyrim, as that might kick Bethesda into trying harder to innovate and make the next game even better.The mod scene is very vibrant and there is a mod to improve on just about every weak aspect of the base game, but sadly, there are no huge seamless total-overhaul mod compilations, and getting lots of small mods to work together seamlessly is time consuming, and can be a total pain.Don't get me wrong, this is a decent game, and you could easily sink 100s of hours into it even if you don't like it that much, but it is certainly not worthy of most of the hype. While I would recommend buying this in a sale, it is still arguably worth the full price.;6;16 September 2015;8 out of 18 found this helpful.
26;Action;*EDITED* The latest Creation Club patch has killed Skyrim for good (consoles);Vanilla Skyrim was decent. It was always a beautiful world, with fantastic music, and very interesting lore and story-- even if told through an immersion-breakingly small amount of voice actors.But then there was bad level-up world scaling, where you level too quickly and attain gear upgrades before you even get a chance to enjoy the last bit of gear you earnt. EG, if you purchase/craft a full set of iron/hide and then go and do Bleak Falls Barrow, the first major quest, you will come back either wearing an entirely new set of gear, or it'll be available for purchase when you get back to town.Clunky difficulty modes, where novice = Godmode, Legendary = Enemies will 1 shot you via execution cam, and you will take unrealistic/boring amounts of time to kill them.Woefully balanced skill trees. Become a God with broken alchemy/enchanting, enjoy a reasonably balanced playstyle as a warrior, 1 shot everything as a stealth archer, or cast 30 fireballs at every opponent as a mage.And most importantly, there were SO many glitches. Some just comical, some game-breaking, locking you out of entire quest chains and stories.All of these factors made Skyrim an extremely enjoyable experience for a good chunk of time, but it becomes very obviously mediocre if you dedicated a lot of time to it.But mods fixed these issues. The modding community turned a game that was a solid 7, patched all of its weak parts, and strengthed the parts that were already good. A well-modded Skyrim could very easily be called a 10/10 game.The latest patch, by Bethesda, which has put a lot of mods behind a paywall on Console, has completely broken the game. A good 2/3rds of the mods I was using in my games no longer work, and nearly all of them won't be updated because they are several years old. I have saved files which have a few hundred hours of playtime, completely corrupted and unplayable. All because of Bethesda's greed.PC gamers can at least avoid this issue by reverting to an older patch of the game, but console users are just screwed. What was once a beloved game is now unplayable.Bethesda, you should be utterly ashamed of yourselves. I will never purchase another Bethesda game, even if they fix this mess.;1;19 December 2019;10 out of 18 found this helpful.
26;Action;Years of playing this game, watching others, it NEVER gets old!;I originally started skyrim when it came out 7-8 years ago. Since then, I've bought it 5 different times, from switching consoles, played through it differently each time. Whether it was a nord,or any of the other races and 2 handed, 1 handed 1 magic, mage, all of it. It is still my favorite game I've ever played. Im 30. Grew up with nes,snes,sega, e.t.c. I plan on getting the imperial dragon as a tattoo because of how much this game means to me. I know it sounds silly, but this game has saved my life. Ive been through alot. I found my brother after he committed suicide, have lost alot of friends from suicide and overdose, seen family go in and out of hospitals. This game has always been an escape of mine. ALOT of my friends play it as well, so its not only therapeutic to play, but to watch. I've watched game play on YouTube to see others play as well. Needless to say, one of the best games ever made. Completely immersive. You are doing yourself a dishonor by not playing this. If you're a fan of open world rpg's, PLAY THIS GAME!!!!!;10;27 April 2020;9 out of 11 found this helpful.
26;Action;My favorite game ever;I swear I most have replayed the story on this game at least 20 times. This game is a true masterpiece, from the story to open world this game is definitely one of the best games ever made. One of the main things I love about this game is that there is so much to explore, it's a huge open world game with so many things to find and so many collectables to collect. Bethesda really knew what they were doing when they were making this game, the graphics and scenery in this game are brilliant especially in the remastered version. The DLC were also good, one of them being a new location were the player can explore and do more missions. I would highly recommend people to try this game out, it's just a true masterpiece and one of the GOATS.;10;22 August 2021;4 out of 4 found this helpful.
26;Action;An epic fantasy within an epic game!;Normally I do a Good, Bad and Verdict on my written reviews but in the case of this game, aside from a few minor bugs and nitpicks, I can't think of any complaints about this game. This is pretty much my perfect game!There are so many stories in this game, all of them really work well and in no way conflict with one-another, and with a game this big with so many stories within it, that must have been really tough. The main quest is very intriguing and builds to an awesome finish. Even the side quests and the downloadable content is very good, my personal favourite of these being the Dawnguard questline, though that is largely due to the new characters but will mention that in a bit.The world is absolutely beautiful, from the snowy environments and forests to the dungeons and caves. The detail in the world is immense and you could tell the team behind the game put everything they had into it, creating a unique land and filling it with unique characters and creatures. The Dawnguard expansion had some of the best environments not just in this game but in any game. The Forgotten Vale is unbelievably beautiful and it's extenuated by the musical score. I've heard that Jeremy Soule is the John Williams of video games and before this game I didn't think much of him. But in this game I'm completely sold on him and it feels like the timing and mixing is spot on. When you see something beautiful or threatening you get the perfect musical accompaniment for it. Obviously the main theme is epic, one of my favourite pieces of music of all time. As for the characters, despite having a lot of the same voices, they make up for in creating distinct personalities, including Lydia, the character everyone remembers. Though there are very unique characters with big name voice artists, like Christopher Plummer as Arngier, Joan Allen as Delphine and my favourite character Serana played by Laura Bailey. She has one of the best (if not THE best) back stories in the entire game, she has a great conflict and I love her interactions and reactions in the world. The enemies are awesome too, I love Alduin as the main villain, I love the Daedric Princes (Sheogorath and Clavicus Vile are my favs), I love Miraak and the other dragon priests, and even the dragons you fight can provide a major challenge.As for the character you control, he's anything you want him or her to be. You can just ignore the main questline and do your own thing. You don't even have to kill things, you can just go around and help people out and build your own house (with Hearthfire). Or you can even go around and literally do everything in the game and that's what a great sandbox game should do in my opinion. I love the enormous variety of weapons and armours and general clothing you can get in the game, my favourite combo being Ebony Mail, ebony gauntlets and boots, Zahkriisos the dragon priest mask, Nordic arrows and either the Ebony Bow or Ebony Blade. Kickass dark assassin look!I only have two issues with the game. One is the bugs and there are quite a few of them but with such a huge game there's bound to be a few. The other is the dragon riding mechanics they introduced in Dragonborn. It doesn't give you the freedom I wanted, and it's something that another one of my favourite games, Drakan the Ancient's Gates, trumps Skyrim. I desperately wanted something like that in the game but for what I got I liked it fine, especially seeing the world from that height.My verdict: It's my all time favourite game, I can't praise this game enough. I love it so much I'm actually gonna buy the Legendary Edition on PC so I can have everything for the game plus the Creation Kit so I can put my personal mark on the game. I haven't stopped playing it since I got it and I ain't slowing down now!;10;7 June 2013;10 out of 13 found this helpful.
26;Action;Best Open World RPG I have played.;Well-written story for both Main and Side-Quests. Amazing sound track that turn this game to an unforgettable epic. Easy UI, relatively simple Awesomely active community with a lot of mods and extra content you could use. The game is a must-play.;10;2 March 2019;3 out of 3 found this helpful.
26;Action;Best Fantasy Game In Video Game History.;I wasn't really into magical, mystic, fantasy that much. I been wanting to try Skyrim ever since it became a meme and now 7 or 8 years later, I finally got my hands on it. I heard from people it's the best video game in history, it's overrated, too many bugs, it makes the game more fun. I decided to get into it for myself.While playing the game, I was very addicted to it and it would be the only game I played on the Xbox One from December to April. I finally beaten the story in July or August and decided to keep it for awhile and I stop. This game made me fall in love with the fantasy genre and it got me into watching The Lord of the Rings trilogy. The story was pretty simple, the music was heavy and inspiring, the combat felt strong and hard, and the journey takes the spotlights in this game.I was very glad that I actually played this game and want to try other Elder Scrolls games, mostly Oblivion. With The Elder Scrolls VI coming soon ( and hopefully make a new engine), I'm onboard with The Elder Scrolls series and its fans.;10;21 September 2019;5 out of 6 found this helpful.
26;Action;A moddable alternate universe.;According to Steam I have played Skyrim SE (and lately AE) for 5974 hrs, prior to that Skyrim for3130 hours. Over 11 years I suppose that means I must like it!.In the early years, yes, it was a bit buggy, but after modding it became easy if you built it up carefully, the mods themselves required constant attention anyway. And the core game expanded dramatically depending on your mod preferences. AND the "alternative universe" referred to in the title became a screen based reality. If you get it right - you wind up playing it as an old friend, and the hours stack up to ridiculous levels.Yes, I've played other games, but (6 years ago, or so) the only one that stood up to it was "Middle Earth: Shadow of Mordor" and the rest of that franchise. Played "Witcher 3: Wild Hunt" for 10 hours - like the "Hobbit" follow on to LotR relied too much on the grotesque. Fallout 4 just didn't have the foundations right, although Fallout 3 was superb.Finally, in case you think I'm some youngster, the last birthday was 73, and I've been playing computer games since the wire-frame geometry of c.1987 in the forerunner of "Elite" on an early days laptop. Haven't finished with Skyrim yet, either - probably never will !!.;10;25 July 2023;4 out of 5 found this helpful.
27;Action;Pure adrenaline;Start to finish this game is epic, pure blood soaked intensity through and through. An instant action classic. Enough talk..go kill some demons;10;23 March 2020;28 out of 31 found this helpful.
27;Action;An Instant Classic, Leaving Its Mark On The FPS Genre For Years To Come;This game for me is a top 5 greatest FPS games ever made. It is so much fun I can't even describe it. It adds more weapons from the previous doom while bring back old ones making the experience still feel fresh. New demons to slaughter some of them being super challenging and boss battles galore, however the bosses are at bit weak compared to the last doom but still fun in its own way. The progression is also perfect, it doesn't make you completely overpowered too soon, the weapons are earned at a steady pace and armor and weapon upgrades are split up well between levels.The few negatives I can think of are the fact that the mid can get really easy, mainly when you get the super shotgun and its story is weak,but are you really buying a Doom game for its story. Didn't think so. If you enjoy FPS games this is a must buy and so far a front runner for game of the year.;9;5 April 2020;17 out of 18 found this helpful.
27;Action;Shooter Perfection;Now, normally I only give games with excellent stories a 10/10. However, everything this game sets out to do, it does right. So very right. Anyone who enjoys a fun time will love this game. Also, normally I play on "normal" difficulty in games, but this game is so much more fun to play when it's truly a challenge. I highly recommend to anyone who plays this to push themselves to their fighting limits.;9;21 March 2020;13 out of 15 found this helpful.
27;Action;Brutal fun;If this had a competitive Deathmatch game mode for online it would be an easy 10/10. While i appreciate what it's doing and I applaud the developers for trying something new I feel like a Deathmatch mode would be perfect for this game. The competitiveness between top players would be insane and it's a game mode every FPS player loves. That said, it's great to see the creativity when it comes to the game modes it actually does have for online.The Colours, the sound design, the soundtrack, the animations and in game mechanics are beautiful. The plot is engaging enough to carry us along nicely enough but we're here for the action, its DOOM. The plot is definitely secondary with a DOOM game and i'm so glad they decided to focus on the entertainment value of the gameplay. From an outside perspective it seems like the gameplay is quite manic and it will definitely seem that way for a while at first, but as you progress you'll find that if you want to succeed you're going to need to strategise. Lots of upgrades and add ons and abilities allow you to customise your character to your play style and enemies that used to feel like mini bosses are now just guys in the way. Some stages will overwhelm you for a while but once you figure the strategy out things become a lot more tolerable and you feel as if you've done more than just gone in there and mashed the shoot button. Very rewarding and great for re-play value.Interesting ideas that work very well. If you've never played a DOOM game before I think you'll still love this and if you're already familiar with the franchise you know what to expect and this is definitely going meet those expectations. It's Brutal, it's super fun, and its also self aware. It knows it's a goofy over the top gory shooter. Theres loads of secret items that give a nod to some of the earlier games. Theres a platforming element to it as well. Some people think it drains the momentum of the gameplay sometimes. I can see their point but I think it works well. If you find yourself at one of those sections of the game there's a good chance there are some collectables or an extra life to acquire and its fun figuring out how to get to secret areas of the map.Definitely recommend and be careful it's addictive!;9;22 March 2020;12 out of 14 found this helpful.
27;Action;Razing hell will raise your heartbeat;Doom eternal is one of the best shooters of all time. You just have to play te first 15 minutes to acknowledge this with the beautiful heavy metal, Glory kills and chainsaw action. Your heartbeat wont stop, one of the best feeling you will have in a videogame for a long, long and eternal time.;10;20 March 2020;17 out of 21 found this helpful.
27;Action;Best Shooter Period;This the best shooter i have played let alone best doom, everything in this is awesome and i have yet to beat so good i have not even slept since it came out last night;9;20 March 2020;19 out of 24 found this helpful.
27;Action;Fun, fast paced, and it'll make you feel like a badass !;If you enjoyed doom 2016, then you'll love this game. DOOM eternal surprisingly ended up being better than the previous doom game, being more challenging and more ways to kill demons.All around, amazing game. 10/10.;10;8 April 2021;8 out of 9 found this helpful.
27;Action;Masterclass in FPS design.;Doom Eternal knocks it out of the park in pretty much every category from a gameplay perspective. Adjectives that describe it: FAST, FLUID, CHALLENGING, SMART, STRATIEGIC.Every weapon, mod, ability, and piece of equipment is both powerful and purposeful, and FUN! Glory kills replenish health, chainsaw supplies ammo, flame belch adds armour. There are AOE weapons, precision weapons, and strategic weapons that all have their place when battling the game's outstanding enemy variety. All this combines to improve the players skill over the course of the game and stay challenging throughout, with never a dull moment nor difficulty spike.Eternal's story answers questions left by it's predecessor while telling a pretty good one on its own, all while never taking away from the action. It's epic, well paced, and easy to follow.The game also includes a creative multiplayer mode that has surprising levels of depth and strategy. Battle Mode has two demons against one slayer and gives players lots of gadgets, tools, and abilities. It's well balanced and can rise to the same level of intensity as single player and even further sometimes! Unfortunately, it seems to be using peer to peer servers which can cause some nasty rubber banding and connection issues. I hope they can smooth these out soon. But when it's working well it's f--king awesome.This is an easy game of the year contender and cements DOOM as the most ledgendary and iconic FPS franchise ever. 30 years ago it put FPS's on the map, and now it's back on top. Buy it now!!!;9;1 April 2020;7 out of 8 found this helpful.
27;Action;Best Doom Game Yet!;If you thought Doom 2016 was fantastic, Doom Eternal is just like it but perfected. 2016 got us back to where Doom should be and helped it evolved, but Eternal took everything what 2016 did well and added to it and perfected it. The game mechanics from the get-go are familiar and feel more slick.Just like it's predecessor, it's a horror game. But YOU are the horror! While I did enjoy Doom 3 way back, playing the modern renditions is incredibly satisfying and feels like how Doom should feel. Whether you're wiping out entire hordes of demons through the incredibly satisfying gun play or beating a demon round the head with it's own arm through the glory kills, Doom Eternal offers gameplay that is as challenging and punishing as it is rewarding.I've yet to complete it and, as a HUGE Doom fan, I've done myself a disservice in not playing it sooner.If you're a Doom fan and you haven't played it yet, play it!THIS. IS. DOOM!;10;16 February 2021;7 out of 8 found this helpful.
27;Action;The best game ever.;I've played 1000+ games and this is by far the best one ever.;5;31 March 2020;9 out of 12 found this helpful.
27;Action;Average and weak at times;Despite being the first Doom game to be more narrative driven than just shooting and killing, other than Doom RPG, it's one of the worst Doom games, neck and neck with 3. The game features uninspired level designs where every city other than the metropolis' you go to have the same pseudo futuristic renaissance era cathedral like buildings which makes this journey fall flat for me. The narrative, which ties back to the classic Doom games I know and love, was what kept me going, but it got to the point where everyone does the talking, be it the Makyrs, Vega or Samuel Hayden and the gameplay wasn't complementing it, nor was the Slayer himself. It was a simple shoot em up game where they'd make a big deal about a certain boss fight and then chucking that same boss to cap off every other fight, making it all feel so repetitive. Not to mention, every level feels like you go up a flight of stairs and go into combat, go up more stairs and have some more combat, repeat and repeat and repeat until oh we're at the end. This style of gaming would have been good 20 years ago but not here. The gameplay itself, while fun, grows stale quickly. The demons now have weak points which make it a sort of dance to kill them, one that you repeat every time you meet them. Hell, all you have to use is the combat shotgun grenade launcher on the demons weak spots and you're sorted more or less.The game also features dated cinematics mid game where the screen fades black to show a weird angle of some gate being opened or fading away or a building blowing up to then fade back to the gameplay, something you'd find in a Ratchet & Clank or a movie tie in game, something that feels cheap and dated to me.The music as well is hugely annoying as I find myself quitting to my home screen so as to not subject myself to that noise any longer. It's as repetitive as the gameplay itself.It's a shame really as I really love the storyline but the execution of the gameplay is repetitive and really weak. The Fortress of Doom is a nice addition I will say. The deathmatch feels like it was put in there to keep 2016 online alive and to make use of their demon controlling system so as for it not to go to waste.All in all, the game is mediocre. A step down from 2016s gameplay but a win for s good story, especially in the Doom canonocity. Worth a buy if you want more Doom just don't expect too much from it and then you might enjoy it.;6;26 April 2020;5 out of 20 found this helpful.
27;Action;Slaying Demons at Breakneck Speed;This game. This was the one I was most excited for this year. And it did not disappoint. It has become my favorite FPS, and one of my top 5 video games ever. Doom 2016 was already an amazing title that never got old, with an action packed and brutal campaign and a decent multiplayer component. Now, everything is back and cranked up to 11!The campaign is nice and meaty, longer than the previous game despite having the same number of chapters (13). There is so much more to explore and everything you collect has merit. Get all the cheat codes, you unlock classic Doom on a computer in your awesome Fortress of Doom. Get all the Praetor suit tokens, you unlock the final cheat code. Clear all the Slayer Gates, and you unlock something that will take you back to Doom 64. The amount of fan service in this gane is astounding, something vastly refreshing these days.How about the main game, as in combat? Superb. There a couple flaws, however. The purple sludge that you sometimes walk on, which slows you down quite a bit, can ruin the flow of combat. The punch without the Blood Punch filled up does close to zero damage, which can be a problem if you're swarmed by enemies. In the previous game, you can defeat some enemies with punches alone. And finally, using the chainsaw by pressing one button in front of an enemy can be a nuisance if it's not right on the spot. I preferred how in the previous game, you press one button to pull out the chainsaw, and then the attack control to saw the enemy. Besides, it also shows you how much fuel is remaining. But on the flip side, Eternal improves on the chainsaw by recharging the last fuel can indefinitely, meaning you can always use it on weaker demons and have an endless supply of ammo.The rest of the changes enhance the experience apart from Doom 2016. The dash is a welcome change. No longer having the unnecessary crouch, the dash now allows for traversing the area quicker, dodge deadly attacks, and rushing for an execution. No more missing glory kills. Which, by the way, are even better and more brutal with the Doomblade on the left arm, making demon sushi to go. Getting armor on the spot by burning enemies is one of the best changes as well. Gone are the days where you only have your health to live off of, as there was no way to replenish your armor without pickups. And for the weapons, they are the same weapons as the last game (minus the pistol), but they got quite the upgrade with better mods to wreak more havoc. And there are more demon types to to test your arsenal, including the new bosses. What changed is that you no longer shoot enemies until they die. You can, but there are strategies involved now with targeting weak points and exploiting certain move sets (Marauder). While I miss having only solo bosses back in the previous, I still felt the bosses were awesome and challenging, and the final boss is probably my favorite boss of this generation of gaming.Battlemode, the new multiplayer mode, is in my opinion the best mode id Software has created. While it has it's flaws, it focuses more on what Doom is about. A 2v1 mode between the Slayer and two player-controlled demons is quite the chaos. And it is hard as hell to learn, needing lots of strategy for the demons, and skill for the Slayer. A couple things I would like to change, however, would be for the demons to have limited respawns, as having to kill both players within 22 seconds can be frustrating, and I feel the player demons can use a damage buff while having there frequency of summoning other demons be reduced, so that the battles can be more focused for the players. As of now, it leans more towards PvE. And I hope other modes will be added (besides Invasion) so that this mode does not get stale. I would hate for this mode to die out because I still think it is great.Overall, Doom Eternal has set a new standard for FPS games. It is how a sequel is properly made, and I loved every minute of it. It is clear that id Software made this for the fans, to enjoy adrenaline-pumping gameplay while listening to Mick Gordon's master-class heavy metal. I cannot recommend this game enough to fans of the FPS genres, especially with this game dating back to FPS origins. An easy 10/10 for me.;10;11 May 2020;4 out of 4 found this helpful.
27;Action;A breath of fresh air in a crowded genre.;There's so much to talk about in this game, but I gotta say that this game takes everything that made Doom 2016 great and improves on it. This is a game that's aimed more at FPS enthusiasts, but it's definitely worth it. If you're more casual and have played Doom 2016, I'd recommend playing at the lowest difficulty level the first time around to get used to the mechanics and gameplay elements.Pros:Awesome weapon selection. Guns all have a use. You can't just use the super shotgun and the ballista. You have to use weapons for different enemy types (I.e. Use the plasma rifle to burst enemy shields)Enemies all have distinct designs and attacks. The only enemy I loathe is the Marauder.When you're playing the game, it's like there's a "flow". You have to master this flow in order to win the game. Forget Dark Souls, you have split seconds to react and think. It makes the game uniquely intense.The level design is fantastic. I enjoyed some of the platforming. It felt cartoony yet fun.This game really doesn't hold your hand. There isn't really any scripted events of quick time events. Don't go in here expecting Call of Duty style missions.When you die, it feels fair.Cons:The Marauders.Platforming can be annoying at first. Minor complaint.Difficultly spike from Doom 2016 may be annoying for some. Again, you can change the difficulty to your liking.Solid 9/10. Tired of boring FPS games like Call of Duty? Here's something to truly test your skills.;9;27 March 2021;4 out of 5 found this helpful.
27;Action;Hell Hath No Fury;Doom Eternal is quite possibly one of the greatest games ever. The sheer rage and masculinity of gameplay first discovered in Doom 2016 are amped up to unholy levels in Doom Eternal. The Doomslayer is an unstoppable force sent by the heavens themselves to vanquish the fires of Hell, and you feel every bit the part as you rip and tear through level after level. The weapons are amazing. The enemies are vicious. The glory kills are brutal. The boss battles are visceral. Not a single flaw comes to mind. This is FPS evolved. This is Doom.;10;1 April 2020;6 out of 9 found this helpful.
27;Action;Rip and tear;Fun fast paced gameplay, gorgeous visuals, great level design, fun loony story, awesome boss fights and weaponry, it's all here. Doom Eternal is AAA gaming at its best. Only one problem: it can be harder than hard at times, and it leads to some frustrating moments. But as the saying goes: get good, dummy.;9;2 December 2020;2 out of 2 found this helpful.
